Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Indonesia,IDN,1974,86.6891,0.65004724,0,0,3.9022937,0,8.758552,0
Indonesia,IDN,1975,81.193634,0.6763136,0,0,3.3421185,0,14.787931,0
Indonesia,IDN,1976,83.28813,0.6439297,0,0,1.86724,0,14.200699,0
Indonesia,IDN,1977,74.27689,0.5236733,0,0,2.34783,0,22.851606,0
Indonesia,IDN,1978,74.40988,0.619075,0,0,1.49063,0,23.48042,0
Indonesia,IDN,1979,71.10783,0.8176805,0,0,1.4562845,0,26.618206,0
Indonesia,IDN,1980,74.46184,0.96278924,0,0,1.2272301,0,23.348145,0
Indonesia,IDN,1981,76.154495,0.9583604,0,0,1.1406815,0,21.746456,0
Indonesia,IDN,1982,77.62692,0.88771355,0,0,1.2204517,0,20.264917,0
Indonesia,IDN,1983,71.752396,0.83825237,0,0,1.7323705,0,25.676981,0
Indonesia,IDN,1984,70.24836,0.7973608,0,0,1.7180939,0,27.23618,0
Indonesia,IDN,1985,65.10726,2.5344768,0,0,1.9808587,0,30.3774,0
Indonesia,IDN,1986,62.521637,3.813153,0,0,2.9868257,0,30.678383,0
Indonesia,IDN,1987,61.356133,5.663906,0,0,2.9112308,0,30.068731,0
Indonesia,IDN,1988,61.127556,5.6043277,0,0,3.0289974,0,30.239126,0
Indonesia,IDN,1989,58.4742,7.5858603,0,0,3.4081194,0,30.531818,0
Indonesia,IDN,1990,61.02561,6.629344,0,0,3.1987255,0,28.613182,0.5331377
Indonesia,IDN,1991,59.744114,6.166934,0,0,3.3554215,0,30.276485,0.45704818
Indonesia,IDN,1992,58.660023,6.8564134,0,0,3.9786804,0,30.075022,0.42986238
Indonesia,IDN,1993,58.71167,7.501117,0,0,3.4419167,0,29.939556,0.40573677
Indonesia,IDN,1994,55.442123,7.1677675,0,0,2.9519868,0,33.868885,0.56923646
Indonesia,IDN,1995,56.39773,7.247917,0,0,2.817784,0,32.815083,0.7214856
Indonesia,IDN,1996,56.573112,8.057568,0,0,2.7962995,0,31.86051,0.7125157
Indonesia,IDN,1997,57.74343,9.156642,0,0,1.7127142,0,30.62265,0.7645643
Indonesia,IDN,1998,55.957584,9.995482,0,0,3.0781155,0,30.03203,0.936789
Indonesia,IDN,1999,53.655605,12.60035,0,0,2.823671,0,29.89159,1.028787
Indonesia,IDN,2000,54.746033,13.155076,0,0,2.5453587,0,28.365253,1.1882818
Indonesia,IDN,2001,52.906853,15.592448,0,0,2.7472818,0,27.388304,1.3651047
Indonesia,IDN,2002,51.670403,15.659947,0,0,2.2649655,0,28.985844,1.3662722
Indonesia,IDN,2003,48.914913,19.377426,0,0,1.9002643,0,28.48656,1.2631539
Indonesia,IDN,2004,52.268494,17.985544,0,0,2.0267746,0,26.32041,1.3403791
Indonesia,IDN,2005,50.716656,20.046043,0,0,2.169577,0,25.710955,1.284437
Indonesia,IDN,2006,48.017418,22.975254,0,0,1.9017962,0,25.776049,1.2662054
Indonesia,IDN,2007,47.19343,27.008326,0,0,2.0652864,0.0000036599135,22.419325,1.236618
Indonesia,IDN,2008,47.59616,23.420607,0.000017978267,0,2.0725813,0.00004854142,25.395998,1.4390942
Indonesia,IDN,2009,46.54469,23.562353,0.000017393462,0,1.9800385,0.0006383376,26.220966,1.5576582
Indonesia,IDN,2010,45.529774,24.721474,0.000083051425,0,2.7880096,0.00058136054,25.346188,1.4427547
Indonesia,IDN,2011,46.213524,27.030935,0.00011570044,0,1.8660681,0.00070472056,23.27682,1.386287
Indonesia,IDN,2012,47.069485,26.68208,0.0004354571,0,1.8516498,0.00066693017,22.672499,1.3517413
Indonesia,IDN,2013,47.137978,24.085508,0.00081913086,0,2.5203571,0.000014893274,24.320406,1.3739419
Indonesia,IDN,2014,46.337273,25.300888,0.0009951072,0,2.215436,0,23.755466,1.4460281
Indonesia,IDN,2015,43.508686,28.27043,0.00075520144,0,1.9653165,0.00052921346,24.30194,1.4588394
Indonesia,IDN,2016,41.844116,28.822952,0.0029896295,0,2.6475625,0.0008065915,23.633148,1.5487472
Indonesia,IDN,2017,43.367916,28.968012,0.0039560096,0,2.5373445,0,22.11345,1.7640686
Indonesia,IDN,2018,40.788982,30.588436,0.011140918,0,2.670314,0.023446906,20.771677,3.5111349
Indonesia,IDN,2019,37.304,35.071354,0.013647303,0,2.441584,0.055844557,19.259083,3.2632484
Indonesia,IDN,2020,35.502777,36.228943,0.021254022,0,3.0239458,0.05904931,17.758823,3.7252843
Indonesia,IDN,2021,36.235847,35.417633,0.023389233,0,2.9988773,0.053063508,17.207283,4.070944
Indonesia,IDN,2022,31.352688,44.808422,0.028783083,0,2.6211405,0.0341867,13.633941,3.9614089
Iran,IRN,1965,84.22177,2.5222733,,0,5.2250767,,8.030883,
Iran,IRN,1966,84.57864,2.5445497,,0,5.151487,,7.725321,
Iran,IRN,1967,85.044426,2.55229,,0,5.0412226,,7.3620625,
Iran,IRN,1968,85.35837,2.5572314,,0,4.9317336,,7.1526623,
Iran,IRN,1969,84.94597,2.5696588,,0,4.837112,,7.647263,
Iran,IRN,1970,77.809814,2.40247,,0,4.4152985,,15.372422,
Iran,IRN,1971,77.87892,1.5451965,,0,4.3325543,,16.243328,
Iran,IRN,1972,76.452545,2.129344,,0,5.018947,,16.399162,
Iran,IRN,1973,76.780624,2.9955854,,0,3.5577044,,16.66609,
Iran,IRN,1974,78.70645,2.8934097,,0,3.4556205,,14.944517,
Iran,IRN,1975,79.201775,4.599887,,0,3.1140482,,13.08429,
Iran,IRN,1976,79.76804,4.039912,,0,3.0952492,,13.096794,
Iran,IRN,1977,81.73705,3.609528,,0,2.8250146,,11.828403,
Iran,IRN,1978,83.8488,2.2559314,,0,4.5260034,,9.369263,
Iran,IRN,1979,81.72301,3.0161588,,0,3.6342711,,11.626562,
Iran,IRN,1980,81.33984,3.4260094,,0,4.064726,,11.169424,
Iran,IRN,1981,80.63528,2.8505402,,0,4.4219165,,12.092261,
Iran,IRN,1982,77.80853,3.4066148,,0,4.111237,,14.67361,
Iran,IRN,1983,79.78012,2.707097,,0,3.3884645,,14.124317,
Iran,IRN,1984,79.9174,1.9366629,,0,2.9317567,,15.214184,
Iran,IRN,1985,80.50252,1.7462246,,0,2.7088299,,15.042419,
Iran,IRN,1986,79.28361,1.8358165,,0,3.4556096,,15.424969,
Iran,IRN,1987,77.12851,1.6844227,,0,3.5734787,,17.613598,
Iran,IRN,1988,75.848236,1.7044194,,0,3.6968005,,18.750536,
Iran,IRN,1989,74.4327,1.1455538,,0,2.7610445,,21.660706,
Iran,IRN,1990,68.18967,1.0182849,0,0,2.6902497,0,28.101795,0
Iran,IRN,1991,66.63569,1.3396512,0,0,1.8835832,0,30.141073,0
Iran,IRN,1992,64.78569,1.066905,0,0,2.7959177,0,31.351492,0
Iran,IRN,1993,76.79217,1.4173224,0,0,3.4577887,0,18.332722,0
Iran,IRN,1994,70.828896,1.2706718,0,0,2.021462,0,25.878965,0
Iran,IRN,1995,66.416374,1.1347479,0,0,2.326306,0,30.122572,0
Iran,IRN,1996,64.07845,1.0911906,0,0,2.2645998,0,32.565754,0
Iran,IRN,1997,63.91951,1.0852064,0,0,1.4810697,0,33.514214,0
Iran,IRN,1998,59.57573,1.2131995,0,0,1.7921339,0,37.418938,0
Iran,IRN,1999,56.494713,1.0712843,0,0,1.1420966,0.0077723935,41.284134,0
Iran,IRN,2000,55.54411,1.0854938,0,0,0.8005609,0.007728231,42.56211,0
Iran,IRN,2001,53.597057,0.996018,0,0,0.8115558,0.0066349823,44.588734,0
Iran,IRN,2002,49.59572,0.86582863,0,0,1.4379098,0.005437919,48.095104,0
Iran,IRN,2003,48.924416,0.9212182,0,0,1.6789327,0.0048329667,48.4706,0
Iran,IRN,2004,46.33875,0.8718117,0,0,1.8770493,0.007282948,50.90511,0
Iran,IRN,2005,46.907925,0.93298817,0,0,2.1321754,0.01046313,50.016445,0
Iran,IRN,2006,46.783386,0.8241294,0.0000134200645,0,2.4839091,0.016815266,49.891747,0
Iran,IRN,2007,44.32465,0.8081395,0.000012544906,0,2.2529473,0.017675841,52.59657,0
Iran,IRN,2008,44.319553,0.61730844,0.000024189509,0,0.89960873,0.023681555,54.139828,0
Iran,IRN,2009,42.141872,0.3889821,0.00003521277,0,0.78911793,0.026550418,56.653214,0.00022808276
Iran,IRN,2010,38.626545,0.55185205,0.00008023247,0,1.1750617,0.019370405,59.625744,0.0013445913
Iran,IRN,2011,37.692654,0.54291785,0.000076341086,0.011206368,1.165183,0.02312044,60.562073,0.0027763678
Iran,IRN,2012,38.426853,0.41638097,0.00007503274,0.14932047,1.3400843,0.030334655,59.634132,0.0028202978
Iran,IRN,2013,39.618446,0.3347031,0.000072048766,0.42029592,1.5052022,0.022540987,58.09641,0.0023267134
Iran,IRN,2014,34.880657,0.3827981,0.000068792004,0.38376912,1.4253695,0.019654844,62.90229,0.005396242
Iran,IRN,2015,30.867554,0.4623934,0.00014712955,0.3289922,1.2998363,0.013830133,67.02535,0.0018951981
Iran,IRN,2016,29.409075,0.36680833,0.00046495828,0.57772875,1.4341166,0.014506689,68.19488,0.0024173313
Iran,IRN,2017,28.776398,0.40124822,0.0076471865,0.59502804,1.5357654,0.028341074,68.652954,0.0026126965
Iran,IRN,2018,29.118078,0.5133314,0.019008093,0.56618947,0.8430483,0.06426979,68.87354,0.0025269263
Iran,IRN,2019,29.047321,0.58113045,0.04130198,0.49772272,2.739991,0.058416456,67.033066,0.0010470409
Iran,IRN,2020,26.877445,0.63392854,0.04538526,0.47218543,1.8037727,0.08752631,70.07764,0.002110816
Iran,IRN,2021,27.4995,0.5823711,0.048085254,0.26421764,1.1586682,0.08802752,70.35701,0.002116144
Iran,IRN,2022,30.36513,0.62602305,0.05642295,0.48648432,0.5754928,0.096246056,67.79209,0.0021062598
Iraq,IRQ,2017,79.89391,0,0.025507249,0,0.96860445,0,19.11197,0
Iraq,IRQ,2018,74.89397,0,0.16475566,0,0.7953278,0,24.145964,0
Iraq,IRQ,2019,67.41217,0,0.1547636,0,2.0399492,0,30.393114,0
Ireland,IRL,1979,72.708855,22.276958,,0,2.3525975,,2.6615977,
Ireland,IRL,1980,67.68442,21.818317,,0,2.4656003,,8.031662,
Ireland,IRL,1981,61.62228,23.404558,,0,2.5970182,,12.376138,
Ireland,IRL,1982,54.3316,24.936556,,0,2.4390516,,18.292797,
Ireland,IRL,1983,50.0687,27.45037,,0,2.4031906,,20.077736,
Ireland,IRL,1984,49.766685,26.593143,,0,2.1390052,,21.50117,
Ireland,IRL,1985,47.296658,29.11652,,0,2.487561,,21.099258,
Ireland,IRL,1986,54.062355,29.631401,,0,2.5271845,,13.779065,
Ireland,IRL,1987,46.918217,37.64373,,0,1.8662728,,13.571772,
Ireland,IRL,1988,42.744453,38.512653,,0,2.3837883,,16.3591,
Ireland,IRL,1989,42.68718,37.454716,,0,1.8510282,,18.00708,
Ireland,IRL,1990,45.581425,34.15284,0,0,1.7483125,0,18.517424,0
Ireland,IRL,1991,48.398216,31.53803,0,0,1.8013103,0,18.262445,0
Ireland,IRL,1992,50.139534,29.903423,0,0,1.9638147,0.012020616,17.98121,0
Ireland,IRL,1993,49.703808,28.454473,0,0,1.8006586,0.03531335,20.005745,0
Ireland,IRL,1994,52.233757,26.12248,0,0,2.0776868,0.042916372,19.523148,0
Ireland,IRL,1995,52.255886,25.7728,0,0,1.5778488,0.03541387,20.358042,0
Ireland,IRL,1996,51.935314,24.550608,0,0,1.5137527,0.029357808,21.90984,0.0611224
Ireland,IRL,1997,53.546696,22.636803,0,0,1.3757192,0.10147252,22.161848,0.17746148
Ireland,IRL,1998,55.776554,21.177784,0,0,1.7273648,0.31875238,20.82647,0.17307185
Ireland,IRL,1999,59.622795,17.258472,0,0,1.5112091,0.33409816,21.097914,0.17551512
Ireland,IRL,2000,57.31849,17.547998,0,0,1.4431092,0.41629082,23.099136,0.17497312
Ireland,IRL,2001,58.144016,17.39458,0,0,0.95591277,0.53579247,22.80062,0.1690799
Ireland,IRL,2002,57.237495,16.889637,0,0,1.4678351,0.6245861,23.637852,0.14260234
Ireland,IRL,2003,57.29228,16.765564,0,0,0.9806209,0.7446189,24.061659,0.1552568
Ireland,IRL,2004,58.839344,15.359381,0,0,1.0065545,1.0466855,23.555084,0.19295251
Ireland,IRL,2005,59.272297,16.359652,0,0,0.96057814,1.6922802,21.489424,0.22101766
Ireland,IRL,2006,58.424465,14.293999,0,0,1.060684,2.375876,23.6258,0.21104941
Ireland,IRL,2007,56.84595,13.744455,0,0,0.9551909,2.806813,25.25514,0.27507782
Ireland,IRL,2008,54.41158,13.51451,0,0,1.3856082,3.4491951,26.584852,0.3396087
Ireland,IRL,2009,51.748623,13.137223,0.0006708335,0,1.4258882,4.673849,28.058996,0.4543161
Ireland,IRL,2010,49.914368,12.954081,0.0007411492,0,0.93281484,4.382331,30.663208,0.5640614
Ireland,IRL,2011,48.94183,13.312963,0.0008783033,0,1.1450055,7.0984564,28.244791,0.6301417
Ireland,IRL,2012,46.982666,15.701708,0.0010575681,0,1.3136727,6.5674715,28.007269,0.8374227
Ireland,IRL,2013,48.366127,14.421432,0.0011553705,0,0.99024606,7.5030007,27.074465,0.93049735
Ireland,IRL,2014,48.005505,14.213005,0.0015577889,0,1.1666836,8.463798,26.30319,1.0402831
Ireland,IRL,2015,47.048958,14.665611,0.0025032798,0,1.2488173,10.179854,25.164131,0.87415034
Ireland,IRL,2016,47.435146,13.490547,0.008996101,0,1.0036974,9.059539,27.089941,1.1936688
Ireland,IRL,2017,46.85263,11.438381,0.017183889,0,1.0090349,10.860701,27.514645,1.2867109
Ireland,IRL,2018,47.578205,8.7969675,0.031179557,0,0.98472804,12.257519,27.940754,1.4521672
Ireland,IRL,2019,47.34695,6.2659316,0.055579424,0,1.2472372,14.095309,28.370296,1.45625
Ireland,IRL,2020,42.65891,5.708088,0.09207992,0,1.3898954,17.211597,30.120087,1.6733023
Ireland,IRL,2021,45.55704,7.645449,0.13556138,0,1.0925128,14.252914,28.396112,1.7702261
Ireland,IRL,2022,46.229683,6.224161,0.18631053,0,0.9712231,15.600506,27.414497,1.7407414
Israel,ISR,1980,99.96752,0.012562562,,0,0,,0.019915506,
Israel,ISR,1981,99.96064,0.012351792,,0,0.0062810113,,0.020733211,
Israel,ISR,1982,93.22323,6.343798,,0,0.005812406,,0.42716324,
Israel,ISR,1983,87.44388,11.948431,,0,0.0029043623,,0.60478413,
Israel,ISR,1984,80.90244,18.584497,,0,0.005582046,,0.50748193,
Israel,ISR,1985,77.61749,21.861582,,0,0.00601886,,0.5149089,
Israel,ISR,1986,76.537315,23.07852,,0,0.017165788,,0.36699814,
Israel,ISR,1987,76.66719,22.916204,,0,0.026678516,,0.38992608,
Israel,ISR,1988,79.150566,20.490623,,0,0.024891872,,0.3339138,
Israel,ISR,1989,78.54145,21.158405,,0,0.007137956,,0.2929965,
Israel,ISR,1990,78.40362,21.345549,0,0,0.0068693697,0,0.2439695,0
Israel,ISR,1991,77.05026,22.7365,0,0,0.013514588,0,0.1997155,0
Israel,ISR,1992,75.81744,23.980225,0,0,0.05597493,0,0.14636417,0
Israel,ISR,1993,74.870895,24.948593,0,0,0.046211712,0,0.13428886,0
Israel,ISR,1994,74.49651,25.345436,0,0,0.03918334,0,0.118875295,0
Israel,ISR,1995,75.24034,24.598585,0,0,0.03786924,0,0.123198226,0
Israel,ISR,1996,71.11423,28.776037,0,0,0.035080772,0,0.07465299,0
Israel,ISR,1997,71.26932,28.615751,0,0,0.03341767,0,0.08150636,0
Israel,ISR,1998,70.72919,29.19037,0,0,0.031755347,0,0.04868408,0
Israel,ISR,1999,72.25519,27.662119,0,0,0.040444113,0,0.042253613,0
Israel,ISR,2000,67.925735,31.993645,0,0,0.040315736,0,0.04030547,0
Israel,ISR,2001,62.97596,36.95593,0,0,0.0129296025,0.0129296025,0.042242855,0
Israel,ISR,2002,61.577564,38.294605,0,0,0.0264452,0.013852261,0.03696485,0
Israel,ISR,2003,61.349976,38.515034,0,0,0.037642416,0.0145712085,0.032580957,0
Israel,ISR,2004,57.098537,38.12713,0,0,0.033123955,0.013012912,4.677649,0
Israel,ISR,2005,55.743855,37.7213,0,0,0.03275311,0.012867277,6.4149485,0
Israel,ISR,2006,53.937202,37.08558,0,0,0.01733929,0.011559565,8.907787,0
Israel,ISR,2007,53.096455,36.56638,0,0,0.015505002,0.01107497,10.275718,0
Israel,ISR,2008,51.225452,34.965393,0,0,0.01711197,0.009625505,13.738704,0.008504603
Israel,ISR,2009,48.931828,35.238113,0.026252598,0,0.026252598,0.009844741,15.676552,0.052514013
Israel,ISR,2010,46.64565,33.866993,0.073176764,0,0.032406885,0.008363059,19.25757,0.07334018
Israel,ISR,2011,47.96676,34.106804,0.19582315,0,0.029577505,0.0071393866,17.558441,0.086154684
Israel,ISR,2012,54.62882,36.2158,0.35759333,0,0.031979896,0.0058145244,8.629482,0.08574523
Israel,ISR,2013,43.81555,30.788895,0.49355227,0,0.028194292,0.006107057,24.781057,0.051263317
Israel,ISR,2014,41.885838,29.321333,0.8713573,0,0.0131678255,0.042925034,27.740881,0.07586958
Israel,ISR,2015,42.224216,27.215364,1.1880438,0,0.023932785,0.0064472007,29.209917,0.08140321
Israel,ISR,2016,42.4804,22.795837,1.5565406,0,0.024154738,0.030378977,32.88299,0.13618438
Israel,ISR,2017,43.40853,20.277708,1.5236288,0,0.022864597,0.032776073,34.47582,0.13348155
Israel,ISR,2018,43.147625,18.780544,1.658046,0,0.020849992,0.04109994,36.075455,0.13132495
Israel,ISR,2019,42.09436,19.170982,2.7183397,0,0.019240625,0.042117316,35.666935,0.12683712
Israel,ISR,2020,38.488216,17.681622,3.8303137,0,0.022002494,0.054522097,39.58277,0.13456911
Israel,ISR,2021,39.442352,15.160327,4.827317,0,0.021468645,0.031128682,40.199825,0.13207391
Israel,ISR,2022,42.130886,14.28481,6.0821066,0,0.02013129,0.029583327,37.1187,0.1259765
Italy,ITA,1965,65.77954,10.805003,0,1.0727067,13.578181,0,7.942918,0.82164454
Italy,ITA,1966,66.788826,10.348499,0,1.0871043,12.821484,0,7.985808,0.9682771
Italy,ITA,1967,68.25846,10.471507,0,0.81905293,11.465373,0,8.054517,0.93108153
Italy,ITA,1968,69.6496,9.384944,0,0.61945224,10.694672,0,8.753802,0.8975264
Italy,ITA,1969,71.27926,8.950287,0,0.37512305,9.584585,0,8.929826,0.8809192
Italy,ITA,1970,73.036285,8.18673,0,0.6427354,8.514406,0,8.72619,0.89365226
Italy,ITA,1971,74.60568,7.51171,0,0.6467876,7.827654,0,8.562034,0.8461336
Italy,ITA,1972,74.68446,6.6654286,0,0.66457486,7.8973637,0,9.36235,0.7258133
Italy,ITA,1973,75.31888,6.4799747,0,0.5517606,6.8667874,0,10.077422,0.70517623
Italy,ITA,1974,73.3024,7.0586376,0,0.5990049,6.9186597,0,11.337305,0.78399813
Italy,ITA,1975,70.324196,7.2294354,0,0.6818564,7.6705613,0,13.345012,0.748943
Italy,ITA,1976,69.63299,6.7923203,0,0.64727455,6.941244,0,15.310651,0.6755194
Italy,ITA,1977,67.49385,6.657689,0,0.573652,9.031371,0,15.585287,0.65815336
Italy,ITA,1978,69.17279,6.6097894,0,0.7324012,7.8411274,0,14.986313,0.65757734
Italy,ITA,1979,69.295105,7.0338836,0,0.4214977,7.6796,0,14.929869,0.6400454
Italy,ITA,1980,67.51863,8.4698715,0,0.3634563,7.761143,0,15.208542,0.67835295
Italy,ITA,1981,67.47553,8.866394,0,0.45514545,7.540241,0,15.062504,0.6001842
Italy,ITA,1982,65.371605,10.114164,0,1.1671937,7.4119067,0,15.314311,0.6208221
Italy,ITA,1983,65.05343,9.66976,0,1.0133353,7.5680456,0,16.08601,0.60941625
Italy,ITA,1984,61.116264,10.798701,0,1.188286,7.6239243,0,18.660126,0.61269104
Italy,ITA,1985,61.092957,10.712906,0,1.2177668,7.4241796,0,19.057146,0.4950428
Italy,ITA,1986,60.906147,10.252485,0,1.4783376,7.2290263,0,19.617798,0.51620704
Italy,ITA,1987,61.67205,9.882728,0,0.02852146,6.748173,0,21.131683,0.53684694
Italy,ITA,1988,61.265594,9.040477,0,0,6.781072,0,22.373562,0.5392912
Italy,ITA,1989,61.268784,9.167906,0.00032733727,0,5.518316,0.00032406318,23.52283,0.5215162
Italy,ITA,1990,60.787125,9.17895,0.0006376642,0,5.0416975,0.00030595023,24.48993,0.501357
Italy,ITA,1991,59.30183,8.453371,0.0007728134,0,6.528574,0.00044495377,25.224703,0.49030143
Italy,ITA,1992,60.37759,7.445481,0.0013967608,0,6.54926,0.0002978503,25.09459,0.53138375
Italy,ITA,1993,60.04097,6.6523304,0.0017440218,0,6.567815,0.0006085645,26.158777,0.5777562
Italy,ITA,1994,59.97947,7.039983,0.0017479748,0,7.0964456,0.0010674025,25.335022,0.5462621
Italy,ITA,1995,59.59282,7.2767706,0.001985173,0,5.7695274,0.0013188224,26.818142,0.5394349
Italy,ITA,1996,58.58399,6.697884,0.002138538,0,6.421277,0.004837181,27.676273,0.613607
Italy,ITA,1997,58.149982,6.6801457,0.002252327,0,6.2469206,0.017718354,28.248728,0.6542525
Italy,ITA,1998,56.68466,6.7786875,0.0023484752,0,6.0502443,0.034052804,29.730495,0.7195088
Italy,ITA,1999,54.67486,6.5839753,0.0024268273,0,6.4760513,0.05753,31.428322,0.77683336
Italy,ITA,2000,53.57551,6.934749,0.0025354268,0,6.225878,0.07930248,32.334103,0.8479287
Italy,ITA,2001,52.566574,7.3751516,0.0026611239,0,6.556299,0.16512948,32.449764,0.8844152
Italy,ITA,2002,53.108055,7.6644883,0.0029421602,0,5.536722,0.19670431,32.44908,1.0420072
Italy,ITA,2003,50.97614,8.014712,0.0032376759,0,4.9468937,0.19668859,34.67007,1.1922603
Italy,ITA,2004,48.801384,8.783207,0.0038028224,0,5.551867,0.24220082,35.195053,1.2971718
Italy,ITA,2005,47.243122,8.705081,0.0040343525,0,4.6937737,0.30491894,37.618248,1.342974
Italy,ITA,2006,47.40389,8.85412,0.00454731,0,4.8063765,0.38600165,37.011993,1.4336048
Italy,ITA,2007,46.814323,8.837144,0.0051332326,0,4.3191543,0.5309605,37.916557,1.4846805
Italy,ITA,2008,44.822643,8.69835,0.025680184,0,5.538272,0.6467948,38.283688,1.6065817
Italy,ITA,2009,44.428112,7.2943673,0.095889874,0,6.959877,0.9267466,37.692017,1.9495013
Italy,ITA,2010,41.900005,7.8079715,0.25970125,0,6.966023,1.2436415,38.861214,2.1825683
Italy,ITA,2011,41.487335,8.922812,1.4906361,0,6.3270955,1.3609407,37.146805,2.4799514
Italy,ITA,2012,39.725433,9.400455,2.6605365,0,5.906677,1.8911381,36.708378,2.807448
Italy,ITA,2013,38.01142,8.468905,3.1657133,0,7.7386847,2.184469,35.908974,3.7316036
Italy,ITA,2014,38.09064,8.707126,3.429015,0,8.999734,2.3332593,33.462475,4.2658477
Italy,ITA,2015,39.14798,7.901596,3.4044452,0,6.7574134,2.20272,35.440067,4.29246
Italy,ITA,2016,38.683666,7.01082,3.2478743,0,6.2347054,2.5990722,37.073753,4.3047757
Italy,ITA,2017,38.722095,6.0714374,3.5199072,0,5.2267528,2.561761,38.83565,4.215436
Italy,ITA,2018,39.399673,5.533283,3.2334094,0,6.9688334,2.5286872,37.33955,4.1345444
Italy,ITA,2019,38.968414,4.261173,3.4317877,0,6.7156205,2.9266438,38.905437,4.2765436
Italy,ITA,2020,35.442192,3.5868154,3.965199,0,7.5728235,2.9827187,40.93626,4.7132993
Italy,ITA,2021,37.03242,3.701841,3.7209682,0,6.7449994,3.1099412,41.10262,3.8022318
Italy,ITA,2022,40.193394,4.9668055,4.203732,0,4.3014274,3.1562061,38.24104,4.2215858
Japan,JPN,1965,55.592804,31.066795,0,0.0038900631,12.335086,0,1.0014182,0
Japan,JPN,1966,57.3553,29.980793,0,0.08228497,11.651081,0,0.9305363,0
Japan,JPN,1967,61.516125,28.77156,0,0.077430345,8.79386,0,0.8410282,0
Japan,JPN,1968,64.05407,26.557747,0,0.115280494,8.451984,0,0.8209121,0
Japan,JPN,1969,66.58193,24.904413,0,0.104887694,7.6118836,0,0.7968764,0
Japan,JPN,1970,70.20611,21.468172,0,0.39734486,6.815383,0,1.09194,0.021051556
Japan,JPN,1971,72.777565,18.304365,0,0.6524272,7.1469913,0,1.0994616,0.019190889
Japan,JPN,1972,74.223495,17.074709,0,0.73710114,6.8954067,0,1.0499532,0.019328766
Japan,JPN,1973,76.836685,16.271473,0,0.68027145,4.8768816,0,1.3168926,0.017800307
Japan,JPN,1974,73.63814,17.16567,0,1.3739552,6.0095296,0,1.7912517,0.021450624
Japan,JPN,1975,72.73894,16.807846,0,1.8342901,6.345573,0,2.245724,0.027633496
Japan,JPN,1976,72.98476,15.856296,0,2.400315,6.1354628,0,2.5972838,0.025888177
Japan,JPN,1977,74.424324,14.855458,0,2.214376,5.3186107,0,3.1498957,0.037334606
Japan,JPN,1978,73.90318,12.913645,0,3.9825122,4.9012666,0,4.243817,0.055571325
Japan,JPN,1979,71.836586,13.266863,0,4.546798,5.434914,0,4.843807,0.07103348
Japan,JPN,1980,66.52765,15.876998,0,5.4955583,6.1222634,0,5.9049034,0.0726238
Japan,JPN,1981,63.782413,18.053251,0,5.9265947,6.160241,0,6.0007973,0.076699324
Japan,JPN,1982,61.78645,17.901823,0,7.187132,5.9670835,0,6.3893228,0.7681904
Japan,JPN,1983,60.965855,17.410524,0,7.912577,6.0800333,0,6.784401,0.84661776
Japan,JPN,1984,59.45144,17.947124,0,8.568412,4.762867,0,8.411085,0.85906667
Japan,JPN,1985,56.007767,18.58569,0,10.104978,5.468802,0,8.9398985,0.8928705
Japan,JPN,1986,56.488197,17.674034,0,10.457196,5.325596,0,9.083947,0.97102374
Japan,JPN,1987,55.643387,17.680637,0,11.691374,4.831145,0,9.1326685,1.0207887
Japan,JPN,1988,56.262463,17.969894,0,10.136331,5.4845996,0,9.108286,1.0384271
Japan,JPN,1989,56.523888,17.400219,0,10.470956,5.38744,0,9.146503,1.070992
Japan,JPN,1990,56.780273,17.39319,0.000056662167,10.579344,4.923641,0,9.641554,0.6819478
Japan,JPN,1991,56.141083,16.874807,0.00005541352,11.097151,5.231904,0,9.969832,0.685171
Japan,JPN,1992,56.82216,16.418114,0.0005758287,11.421501,4.3897967,0,10.258061,0.6898032
Japan,JPN,1993,54.821198,16.495111,0.0012156066,12.841775,5.001819,0.00005184432,10.175798,0.66303384
Japan,JPN,1994,55.85841,16.648972,0.0015102684,12.905685,3.3570628,0.00004997422,10.489901,0.73841125
Japan,JPN,1995,55.13332,16.418016,0.0019570664,13.639848,3.9038758,0.000047544323,10.156808,0.74612856
Japan,JPN,1996,54.47622,16.529753,0.0026490777,13.829713,3.7511442,0.000093286035,10.631636,0.77878994
Japan,JPN,1997,52.865463,16.65888,0.0045925817,14.696828,4.1222343,0.000045762343,10.827189,0.8247597
Japan,JPN,1998,52.02183,16.20457,0.0069704037,15.221098,4.334611,0.00034406266,11.38163,0.82895124
Japan,JPN,1999,52.034527,16.773418,0.010438242,14.574393,4.011656,0.0017409595,11.761381,0.83245385
Japan,JPN,2000,50.75482,17.79107,0.016297806,14.505657,4.0011516,0.0051632067,12.120995,0.8048405
Japan,JPN,2001,49.708767,18.390524,0.023743154,14.613793,3.8739119,0.011972794,12.57055,0.80673766
Japan,JPN,2002,49.296505,19.506172,0.032741223,14.214214,3.799117,0.019466938,12.280462,0.85131174
Japan,JPN,2003,50.641335,20.116966,0.044837806,10.37718,4.34637,0.039105676,13.532474,0.901727
